,Step Number,BCl3 Flow,Cl2 Flow,RF Btm Pwr,RF Btm Rfl Pwr,Endpt A,He Press,Pressure,RF Tuner,RF Load,RF Phase Err,RF Pwr,RF Impedance,TCP Tuner,TCP Phase Err,TCP Impedance,TCP Top Pwr,TCP Rfl Pwr,TCP Load,Vat Valve
1,4,751.7058824,753,133.8235294,0,1641.705882,100,1184.588235,9450.588235,9034.588235,-1103.294118,23,16677.82353,19360.47059,103.5294118,16396.11765,354.1764706,0,27869.76471,49
1,4,752,753.5966387,135,0,1649.756303,100,1185.789916,9453.294118,9049.655462,-627.6722689,23,16777.2437,19349.96639,33.88235294,16421.88235,348.8235294,0.596638655,27939.71429,49
1,4,752,753.0252101,133.0504202,0,1651.10084,100,1186.512605,9434.689076,9060.663866,-1167.991597,23,16690.35294,19350.10084,-3.647058824,16559.56303,343.0756303,1,27956.68908,49
1,4,752,752.7563025,131.7563025,0,1648.890756,100.3781513,1186.378151,9422.084034,9051.731092,-1750.386555,23,16587.27731,19343.73109,384.4705882,16786.13445,346.4285714,0.621848739,27888,49
1,4,751.7310924,753.7310924,133.2689076,0,1651.462185,100.7310924,1186.462185,9415.882353,9053.915966,-1400.336134,23,16619.68067,19342.15126,729.7983193,16796.92437,353.5042017,0,27914.35294,49
1,4,751.1596639,753,133.8403361,0,1650.159664,100.1596639,1185.319328,9423.714286,9070.957983,-1803.184874,23,16494.17647,19349.59664,52.58823529,16564.11765,344.6386555,0,27977.69748,49
1,4,751.9495798,753,133.0504202,0,1650.848739,101,1186.89916,9440.117647,9071.058824,-199.1848739,23,16180.52941,19360.01681,-412.4537815,16280.58824,347.7478992,0,27935.91597,49
1,4,751.0588235,753,133.9411765,0,1648.176471,101,1185.117647,9477.529412,8983.764706,-1227.117647,23,16666.88235,19395.64706,-314.4705882,16467.64706,343.2941176,0,27969.76471,49
1,4,751.8319328,753.8319328,131.5042017,0,1653.823529,100.1680672,1185.831933,9435.07563,9003.789916,-1132.773109,23,16452.7479,19369.71429,-45.1092437,16578.16807,352.1512605,0,27922.08403,49
1,4,752,754,135.3361345,0,1654.277311,100,1186.722689,9430.336134,9023.453782,-1503.260504,23,16684.84874,19359.66387,36.18487395,16342.16807,352.5546218,0,27881.64706,49
1,4,751.3865546,753.3865546,136.3865546,0,1654,101.2268908,1185.773109,9441.815126,9041.882353,-937.2016807,23,16858.63866,19343.27731,297.8991597,16574.03361,349.5462185,0,27947.29412,49
1,4,751.5042017,753,133.9831933,0,1654.504202,100.9915966,1186.008403,9449.512605,9037.89916,-634.2605042,23,16675.12605,19322.90756,14.31932773,16774.94118,346.9915966,0,27927.42857,49
1,4,751.605042,753,133.1848739,0,1658.94958,100,1186.210084,9456.529412,9031.134454,-1297.630252,23,16445.31092,19317.52941,-92.18487395,16738.77311,346.789916,0.394957983,27880.53782,49
1,4,751.2857143,753,134.4285714,0,1662.142857,100.2857143,1185.285714,9451.285714,9050.142857,-1669.428571,23,16434.85714,19332.28571,294.2857143,16674.57143,346.8571429,1,27893.14286,49
1,4,752,753,133.3529412,0,1655.882353,101.1764706,1185.823529,9420.352941,9072.176471,-551.9411765,23,16533.76471,19338.82353,-51.11764706,16602,343.8235294,0.823529412,27846.35294,49
1,4,752,753,135,0,1659.731092,101.8655462,1185.067227,9435.058824,9043.92437,-240.2941176,22.93277311,16933.36134,19296.80672,-281.7394958,16497.12605,342.7310924,0,27850.55462,49
1,4,752,753,135,0,1656.168067,100.0840336,1185.957983,9422.588235,9029.672269,-813.9411765,22.04201681,16553.89916,19307.4958,132.4621849,16591.54622,339.1680672,0,27884.40336,49
1,4,752,753,133.302521,0,1655.151261,101.697479,1185.151261,9405.02521,9100.294118,-843.5462185,22,16581.83193,19316.48739,73.91596639,16455.10924,351.7310924,0,27892.78992,49
1,4,752,753,133,0,1657.218487,100.5210084,1186.478992,9402,9084.89916,-973.4117647,22,16531.57983,19312.08403,85.88235294,16736.15126,348.8235294,0,27851.10924,49
1,4,752,753,131.7394958,0,1656.739496,100,1186.369748,9407.672269,9097.058824,-1775.932773,22,16645.2437,19337.73109,88.69747899,16342.31933,348.2605042,0.630252101,27900.28571,49
1,4,752,753,131.5210084,0,1657.563025,100,1186.521008,9393.285714,9084.991597,-1842.268908,22,16695.34454,19326.90756,-137.4705882,15885.44538,352.1260504,0.478991597,27898.40336,49
1,4,752,752.5882353,132,0,1657.764706,100,1186.176471,9393.058824,9059.941176,-1719.411765,22,16595.70588,19309.41176,-202.4117647,15947.64706,350.8823529,0.411764706,27880.11765,49
1,4,752,752.605042,131.092437,0,1656.907563,100.302521,1185,9405.109244,9061.235294,-2015.798319,22.30252101,16497.65546,19326.05042,45.70588235,16300.82353,344.697479,0.697478992,27937.46218,49
1,4,752,754,129.3865546,0,1658.420168,100.8067227,1184.806723,9381.546218,9075.638655,-1745.655462,22.80672269,16507.39496,19331.4958,146.4033613,16506.13445,343.6134454,0.193277311,27987.57983,49
1,4,751.9159664,753.9159664,131.1680672,0,1655.495798,99.91596639,1183.915966,9394.890756,9088.445378,-958.9831933,22.08403361,16474.33613,19299.02521,88.92436975,16878.70588,342.4201681,0.915966387,27894.5042,49
1,4,751.0252101,753.0252101,132.9495798,0,1650.151261,99.02521008,1183.02521,9467.932773,9018.966387,-2103.605042,22.97478992,16371.89916,19331.09244,-7.277310924,16928.58824,346.8739496,0.025210084,27899.84874,49
1,4,751.8655462,754.7310924,131.2689076,0,1651.731092,99.86554622,1183.865546,9385.176471,9060.277311,-1461.739496,23,16394.96639,19335.46218,-78.37815126,16599.36134,349.5966387,0,27965.78151,49
1,4,752,753.487395,133.2689076,0,1645.94958,100.7563025,1184.756303,9400.739496,9042.798319,-895.6554622,23,16547.23529,19329.94958,63.77310924,16715.89916,344.7058824,0,27935.15966,49
1,4,752,753,134,0,1642.705882,101,1185.647059,9432,9027.235294,-1074.411765,23,16682.35294,19325.41176,47.64705882,16821.76471,343.6470588,0,27916.82353,49
1,4,752,753,134,0,1628.016807,101,1185.462185,9409.579832,9034.831933,-1123.386555,23,16488.52101,19324,55.56302521,16915.61345,344,0,27889.2605,49
1,4,752,752.5714286,133.1428571,0,1548.714286,100.5714286,1188.428571,9399.714286,9059.571429,-580.4285714,22.57142857,16283.57143,19330,91.71428571,16852,346.1428571,0,27868.85714,49
1,4,751.6806723,752.3193277,132,0,1379.806723,100,1192.361345,9418.016807,9087.302521,363.5042017,22,16234.31092,19417.19328,-118.2016807,16660.70588,347.0840336,0,27825.93277,49
1,4,751.210084,753.210084,132.8403361,0,1178.016807,100,1190.159664,9416.966387,9082.521008,949.8403361,22.21008403,16197.42017,19610.78992,-526.0756303,16539.37815,344.0504202,0,27707.21008,49
1,4,752,753.8991597,135.5966387,0,1038.571429,100,1187.302521,9476.596639,8998.907563,228.1260504,22.89915966,16487.7563,19709.44538,-422.5630252,16409.63025,348.7058824,0,27613.39496,49.10084034
1,4,752,753.0084034,132.0336134,0,902.2857143,100,1189.97479,9473.033613,9006.92437,467.7394958,22.00840336,16547.43697,19757.54622,-701.3697479,17077.69748,354.9411765,0,27608.05042,49.99159664
1,4.882352941,752,752.1176471,134.6470588,0,773.9411765,100.8823529,1216.470588,9419.176471,9028.176471,-1066.176471,24.64705882,16392.70588,19844.47059,-527.5294118,16819.29412,347.0588235,0,27535.64706,49.11764706
1,5,752,752.7731092,134.2268908,0,712.9327731,101,1219.226891,9393.445378,9057.285714,-808.6806723,24.22689076,16562.18487,19902.38655,-395.7647059,16678.85714,350.6386555,0,27527.54622,49
1,5,751.3361345,753,132.6722689,0,694.0252101,100.3361345,1203.067227,9427.168067,9053.05042,-374.9243697,23.33613445,16490.53782,19927.94958,-565.8151261,16493.98319,348.0168067,0,27477.54622,49.66386555
1,5,751,753.5546218,133.6638655,0,689.3361345,100.5546218,1188.344538,9463.638655,9027.588235,-112.5210084,23,16602.36975,19950.63866,-502.1680672,16579.05882,345.4453782,0,27416.5042,50
1,5,751.4453782,753.5546218,134.5546218,0,682.210084,101,1182.554622,9479.672269,9025.806723,-60.41176471,22.55462185,16805.46218,19954.20168,-161.8991597,16641.41176,349.0084034,0,27363.05882,50
1,5,752,753.3361345,133.3277311,0,672.9831933,100.6638655,1183.344538,9470.226891,9058.12605,-71.03361345,22,16785.52941,19946.03361,-44.50420168,16605.07563,354,0,27348.80672,50
1,5,752,754,132.6806723,0,669.4537815,100.4537815,1186.680672,9448.630252,9073.932773,-20.64705882,22.22689076,16558.69748,19952.63866,-366.4705882,16707.44538,351.7310924,0,27397.88235,50
1,5,752,753.7647059,134.6470588,0,669.3529412,101.8823529,1188.294118,9458.529412,9032.588235,-94.52941176,23,16429.70588,19950.35294,-455.4117647,16740.11765,345.1764706,0,27448.94118,50
1,5,752,752.0168067,132.0084034,0,656.9411765,100.9915966,1182.991597,9439.621849,9081.890756,-126.3361345,23,16392.57983,19968.53782,11.4789916,16842.90756,354.0420168,0,27425.12605,50
1,5,752,753.7983193,132.8991597,0,650.7058824,100.1008403,1182.10084,9399.537815,9070.310924,-691.9663866,23,16666.04202,20025.54622,-255.7478992,16515.10924,358.4957983,0,27332.48739,50
1,5,752,754,133.789916,0,645.2605042,100,1182.789916,9395.789916,9057.151261,-916.3529412,23,16725.43697,20020.94118,-128.0168067,16528.55462,355.8403361,0,27303.04202,50
1,5,752,753.3193277,132.6386555,0,639.9159664,100.6806723,1183,9410.97479,9064.890756,-892.9747899,23,16440.9916,20023.44538,-19.97478992,16442.62185,350.9159664,0,27325.22689,50
1,5,752,753,133.1428571,0,631.1428571,101.5714286,1182.428571,9408.285714,9068.285714,-1321.428571,23.57142857,16437.71429,20038.57143,6.428571429,16534.28571,349.5714286,0,27346,50
1,5,752,753,134.9243697,0,615.3697479,102,1181.537815,9417.638655,9074.394958,-1997.386555,24,16363.29412,20072.95798,-194.8151261,16650.94118,353.697479,0,27323.34454,50
1,5,752,753.7058824,134.5882353,0,592.0588235,102,1180.294118,9425,9083.352941,-1964.764706,24.35294118,16130.35294,20119.64706,-506.5294118,16684.35294,354.8235294,0,27229.29412,50
1,5,752,754.2689076,132,0,568.5882353,101.7563025,1179.731092,9422.739496,9071.327731,-1350.310924,25,16058.45378,20166.13445,-595.0756303,16730.67227,350.9495798,0,27144.31933,49.75630252
1,5,751.8655462,752.1344538,132.4033613,0,557.0588235,101,1182.403361,9487.630252,9037.647059,-1792.478992,25,15990.95798,20220.21849,-392.4201681,16750.10084,354.9831933,0,27212.55462,49
1,5,751.0252101,752.9747899,134.9747899,0,551.2016807,101,1185.12605,9511.176471,9074.983193,-1582.210084,24.97478992,15915.2437,20287.21008,-314.8319328,16614.89076,342.2268908,0.025210084,27126,49
1,5,751.9159664,752.0840336,134.0840336,0,558.3277311,101,1189.579832,9517.411765,9109.722689,-1094.966387,24.08403361,16206.52101,20329.96639,-662.2268908,16363.69748,350.2436975,0.915966387,27126,49
1,5,752,752.8067227,134,0,602.5630252,101,1193.226891,9554.302521,9052.495798,249.8235294,21.57983193,16630.10084,20317.86555,131.8907563,16096.36975,348.5798319,0.193277311,27432.55462,49
1,5,750.605042,752.302521,134,0,654.8487395,101,1189.117647,9507.89916,9091.705882,826.7394958,20.30252101,16997.71429,20150.78992,606.2016807,16495.54622,354.9747899,0,27533.89916,49.69747899
1,5,751.1764706,752.5882353,133.4117647,0,715.9411765,101,1188.176471,9495.176471,9060.882353,898.4705882,20.58823529,16924.23529,20035.29412,311.8823529,16315.17647,353.2941176,0,27586,50
1,5,752,753,132.5210084,0,781.9243697,101.4789916,1189,9494.857143,9031.142857,650.0588235,20.5210084,16869.03361,19915.86555,409.0252101,16128.55462,348.5630252,0,27695.42857,50
1,5,752,753,132.3697479,0,857.9747899,101.2605042,1188.260504,9470.10084,9028.907563,292.092437,20,17076.27731,19716.47059,683.5798319,16269.46218,348.1092437,0,27826.89076,50
1,5,752,753.2605042,133.2605042,0,940.7983193,100.2605042,1187,9451.07563,9010.260504,141.487395,20,17171.76471,19474.87395,228.9831933,16401.51261,347.9159664,0,27924.48739,50
1,5,752,753.8487395,133.8487395,0,997.1512605,101,1186.697479,9460.386555,9020.378151,311.2521008,20,16854.63866,19296.95798,-295.9747899,16520.40336,342.1512605,0,27994,50
1,5,751.9579832,752.9579832,132.9159664,0,998.1260504,100.9579832,1185.042017,9387.361345,9069.596639,427.4789916,20,16845.69748,19334.40336,5.554621849,16590.67227,343.4621849,0,27989.54622,50
1,5,751.0672269,752.0672269,131.1344538,0,1000.798319,100.0672269,1185.932773,9458.621849,8997.445378,1434.033613,20,16818.08403,19300.55462,-385.487395,16604.92437,353.2605042,0,27895.12605,50
1,5,751.8235294,752,131.8235294,0,1005.117647,101.6470588,1184.352941,9400.588235,9044.705882,754.8235294,20.82352941,16821.76471,19306.23529,-374.6470588,16655.41176,351.5294118,0,27891.29412,50
1,5,751.2857143,752.7142857,133.4285714,0,1004.571429,101.2857143,1184,9438.428571,9003.142857,674.4285714,21,16929.42857,19280.85714,-0.285714286,16530.28571,345.2857143,0,27882,50
1,5,751.605042,753.605042,132.789916,0,1007.02521,100.394958,1184,9461.420168,8997.731092,633.789916,21,16897.57983,19272.42017,95.17647059,16559.4958,348.4453782,0,27922.77311,50
1,5,751.5042017,753.5042017,132.9915966,0,1009,100.9915966,1183.504202,9430.277311,9032.294118,323.2268908,20.50420168,16869.82353,19284.90756,194.8739496,16525.7479,348.0336134,0,27968.85714,50
1,5,751,753,134,0,1010.546218,102,1183.773109,9409.756303,9053.907563,182.0168067,20.38655462,16871.28571,19294.45378,254.2352941,16498.62185,349.0252101,0,27958.94118,50
1,5,751.2773109,753,134,0,1013,101.7226891,1184.722689,9443.588235,9025.983193,486.5462185,21,16800.06723,19306.97479,125.4033613,16556.95798,354.2268908,0,27924.87395,50
1,5,752,753,134,0,1013.672269,100.8319328,1184.168067,9461.857143,8981.294118,616.6470588,21,16718.18487,19333.22689,184.8487395,16455.37815,347.5042017,0,27942.28571,50
1,5,752,753,134.0588235,0,1016.705882,100.0588235,1184.941176,9379.647059,9054.647059,-61,21,16824.17647,19270.82353,534.8235294,16471.88235,349.5294118,0,27916.11765,50
1,5,752,753,134.9495798,0,1012.252101,100.9495798,1184.05042,9419.731092,9019.016807,347.8571429,21,16766.27731,19283.29412,-300.7058824,16318.67227,342.4033613,0,27948.18487,50
1,5,751.1596639,753,134.1596639,0,1017.882353,101.8403361,1184.840336,9416.957983,9009.436975,417.2184874,20.15966387,16836.94958,19346.18487,62.92436975,16552.01681,356.2857143,0,27961.76471,50
1,5,751.7310924,753,133.2689076,0,1021.92437,101.2689076,1186.462185,9396.991597,9047.478992,589.7647059,20.73109244,16546.13445,19286.35294,698.8235294,16538.05042,350.9579832,0,27987.39496,50
1,5,751.3781513,753,133,0,1019.268908,101.6218487,1185.756303,9405.546218,9035.882353,699.1260504,21,16721.29412,19302.28571,323.8151261,16522.21849,344.8907563,0,28015.89916,50
1,5,751.512605,753.512605,132.487395,0,1019.05042,101.487395,1184.487395,9442.680672,8992.831933,485.512605,21,16807.31933,19321.84874,-24.89915966,16415.27731,346.0756303,0,27940.85714,50
1,5,752,754,132.8067227,0,1020.596639,100.5966387,1184.403361,9440.361345,8997.655462,537.5630252,21,16715.7395,19324.87395,178.6638655,16419.71429,349.8067227,0,27890.26891,50
1,5,751.7058824,753.7058824,134,0,1022.647059,100,1185,9421.823529,9025.647059,623.4705882,21,16816.76471,19339.17647,344,16551.41176,349.8235294,0,27924.47059,50
1,5,751.1848739,753.1848739,133.8151261,0,1028.260504,100,1184.815126,9476.411765,8990.285714,-38.52941176,21,16967.05042,19323.14286,45.68067227,16459.14286,348.2941176,0,27899.76471,50
1,5,752,753.9243697,133.1512605,0,1025,100,1183.848739,9461.747899,9018.302521,544.2436975,21,16481.33613,19244.53782,97.30252101,16390.52101,353.7731092,0,27935.81513,50
1,5,752,753.0336134,134.9327731,0,1025,100,1182.067227,9423.445378,9021.865546,217.3361345,21,16885.7395,19297.98319,-5.134453782,16561.54622,351.1008403,0,27957.19328,50
1,5,751.1428571,752.1428571,132.4285714,0,1025,100,1184.571429,9404,9027.142857,861.5714286,20.14285714,16529,19279.42857,-79.28571429,16557.71429,349.2857143,0,27937.42857,50
1,5,751.7478992,752.7478992,132.7478992,0,1028.739496,100,1185,9417.453782,9013.042017,709.2352941,20.74789916,16588.15966,19261.04202,-242.0756303,16458.77311,343.7647059,0,27987.84874,50
1,5,752,753.6386555,134.2773109,0,1030.638655,100.6386555,1184.361345,9423,9041.848739,599.2857143,21,16824.42857,19303.2605,-12.6302521,16520.52101,344.5546218,0,27933.19328,50
1,5,752,754,133.9411765,0,1028.882353,100.4705882,1183.470588,9421.941176,9065.235294,533,21,17002.23529,19291.88235,69.76470588,16576.11765,349.7058824,0,27849.64706,50
1,5,752,753.1596639,133.4201681,0,1026.579832,100,1183.420168,9425.201681,9034.966387,700.5462185,21,16967.04202,19287.41176,-109.7647059,16582.20168,352.1596639,0,27846.45378,50
1,5,752,752.6218487,133.6890756,0,1028.487395,100.3109244,1184.310924,9442.193277,8988.310924,898.1932773,21,16738.05882,19318.05042,-101.0756303,16525.81513,351.6218487,0,27894,50
1,5,752,753.7983193,132.7983193,0,1033.394958,100.7983193,1184.596639,9457.521008,8989,610.0420168,21,16518.57983,19297.21008,192.4369748,16389.61345,352.394958,0,27903.27731,50
1,5,752,753,132.1848739,0,1030.722689,100.092437,1183.184874,9417.319328,8994.638655,401.2016807,21,16544.77311,19304.58824,-94.13445378,16408.01681,349.7226891,0,27930.57143,50
1,5,752,753,133.9663866,0,1028.05042,100.9831933,1184.966387,9391.487395,9048.97479,942.7815126,21,16889.4958,19329.52941,-278.5210084,16523.81513,347.0504202,0,27839.71429,50
1,5,752,753.8739496,133.1260504,0,1028,101,1183.252101,9455.672269,8994.941176,1103.319328,21,16621.57983,19263.57983,60.58823529,16489.29412,352.2436975,0,27960.35294,50
1,5,752,753.2352941,133.7647059,0,1031.058824,101,1184.529412,9403.058824,9029.823529,679.1764706,21,16893.23529,19307.52941,-207.3529412,16548.23529,349.9411765,0,27883.17647,50
1,5,752,753,132.0336134,0,1032,101.6554622,1185,9432.504202,8999.084034,460.7226891,21,16680.93277,19299.09244,-361.3697479,16588.97479,351.6218487,0,27872.35294,50
1,5,752,753.5462185,132.092437,0,1032,102,1183.907563,9443.252101,8977.092437,497.2016807,20.45378151,16816.68908,19308.94118,143.7478992,16625.12605,351.3613445,0,27849.22689,50
1,5,752,753.1260504,132.5630252,0,1031.563025,102,1183.436975,9445.857143,8980.184874,730.7983193,20,16964.80672,19324.5042,390.9243697,16602.30252,350,0,27849.96639,50
1,5,752,752.6554622,132.3277311,0,1031,101.6722689,1184,9434.193277,8997.747899,779.5294118,20.32773109,16773.7479,19295.7479,109.1428571,16572.21849,352.9495798,0,27887.31092,50
1,5,751.7815126,754,133.4369748,0,1031,101,1184,9376.89916,9028.87395,423.7647059,20.78151261,16668.68908,19262.60504,53.52941176,16599.34454,356.8151261,0,27900.48739,50
1,4.890756303,751,753.8907563,134.6722689,0,987.8487395,101,1188.369748,9406.411765,9029.815126,168.1764706,20.54621849,16745.20168,19398.2521,54.95798319,16497.88235,348.3445378,0,27904.35294,49.8907563
1,4,751,753,132,0,636,101,1224,9475,9012,-1559,25,16649,20020,22,16448,343,0,27630,49
2,4,751,753,132,0,636,101,1224,9475,9012,-1559,25,16649,20020,22,16448,343,0,27630,49
2,4,751,753.8823529,132.8823529,0,626.2941176,101,1224.882353,9466.176471,9013.764706,-1534.294118,25,16844,19947.64706,-78.58823529,16785.05882,349.1764706,0,27552.35294,49
2,4,751,755.5294118,133.7647059,0,612.7647059,101.7647059,1219.647059,9426.764706,9075.176471,-1397.176471,24.23529412,16945.70588,20009.88235,71.64705882,16672.47059,349.2352941,0,27488.47059,49
2,4,751.6470588,754.7058824,133.3529412,0,596.7058824,101.3529412,1205.058824,9460.941176,9042.882353,-1360.529412,24.64705882,16657.11765,20092.82353,-308.2941176,16890.58824,347.7058824,0,27333.52941,49.64705882
2,4,751.4705882,754.5294118,134.0588235,0,617,101.5294118,1185.294118,9454.764706,9070.058824,-478.3529412,23.94117647,16716.76471,20163.05882,-466.7647059,16412.35294,347,0,27269.64706,50
