ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,Y
130,6,6.3,0.22,0.3,2.0,0.05,23.0,120.0,0.99204,3.24,0.47,10.4,23.020587728679185,23.84956778124625,23.78205956577448,120.8995011015961,120.40565159299676,120.29570160070897,-39,-20,-2,0
131,5,8.2,0.6,0.17,2.3,0.072,11.0,73.0,0.9963,3.2,0.45,9.3,11.564499423944131,11.184872758963438,11.537130580446881,73.16951507275049,73.0952677693331,73.17812959524953,-16,-2,-30,1
132,5,7.1,0.68,0.0,2.3,0.087,17.0,26.0,0.99783,3.45,0.53,9.5,17.425285039650817,17.643461275368956,17.689308021061755,26.557372276429785,26.01598726665583,26.63819508279264,-11,-26,-1,1
133,6,7.7,0.34,0.28,11.0,0.04,31.0,117.0,0.99815,3.27,0.29,9.2,31.374009623085637,31.746621853178738,31.86292592367922,117.36880547444456,117.15257017825697,117.28470755187574,19,38,41,0
134,5,6.9,0.4,0.37,8.9,0.053,36.0,148.0,0.996,3.16,0.5,9.3,36.201280333023405,36.53018817310301,36.236701830186256,148.0806744671725,148.74656750911336,148.64180846347926,2,-14,2,0
135,6,7.8,0.18,0.31,12.2,0.053,46.0,140.0,0.998,3.06,0.53,8.9,46.84194077978751,46.43590107767577,46.12472557044416,140.37469593952875,140.04816820969657,140.06972548620377,-22,-44,-49,0
136,5,7.0,0.5,0.25,2.0,0.07,3.0,22.0,0.9963,3.25,0.63,9.2,3.665907430506434,3.7342046636763477,3.357516030303094,22.069280822917,22.845543268716323,22.619655737753554,-12,35,-10,1
137,5,7.6,0.35,0.47,13.3,0.037,42.0,116.0,0.99822,3.04,0.5,9.2,42.41968396949892,42.27788431407232,42.68368930806853,116.27460294004624,116.81492325673855,116.08370330564155,-17,-48,37,0
138,5,7.2,0.14,0.35,1.2,0.036,15.0,73.0,0.9938,3.46,0.39,9.9,15.801258754613269,15.831650026938892,15.668892698265996,73.49029071451945,73.71715032221462,73.04683127489797,-5,31,-16,0
139,7,6.5,0.18,0.41,14.2,0.039,47.0,129.0,0.99678,3.28,0.72,10.3,47.57100373117357,47.955654643970924,47.42158334587879,129.00554594839605,129.67150019547685,129.59690353219324,-8,-39,24,0
140,5,7.2,0.29,0.2,7.7,0.046,51.0,174.0,0.99582,3.16,0.52,9.5,51.60619626553827,51.22437988734055,51.20663541664597,174.22786732118558,174.51985009527974,174.74594747027487,5,-2,38,0
141,6,6.9,0.4,0.3,10.6,0.033,24.0,87.0,0.99265,3.15,0.45,12.8,24.892999114867408,24.998507896558227,24.494500210814046,87.8811113686956,87.95986396021999,87.68599057567586,-20,-25,-47,0
142,6,6.8,0.21,0.42,1.2,0.045,24.0,126.0,0.99234,3.09,0.87,10.9,24.171484695802782,24.82928484725088,24.055499209520075,126.19042995045398,126.39679208892335,126.18927522251215,9,-18,-44,0
143,5,12.3,0.5,0.49,2.2,0.089,5.0,14.0,1.0002,3.19,0.44,9.6,5.970749204340444,5.303372537232948,5.448333789329155,14.731715921007787,14.753596357401987,14.56497475701619,-40,-13,38,1
144,6,6.5,0.17,0.31,1.5,0.0409999999999999,34.0,121.0,0.99092,3.06,0.46,10.5,34.982470186690264,34.05604601417158,34.37236070511758,121.06914034132761,121.1287148967733,121.22895785423607,-23,13,13,0
145,6,7.7,0.28,0.24,2.4,0.044,29.0,157.0,0.99312,3.27,0.56,10.6,29.78766305143972,29.45392673954949,29.69523664213116,157.22986365798266,157.1753530119119,157.5154695303067,34,31,28,0
146,6,5.9,0.27,0.32,2.0,0.034,31.0,102.0,0.98952,3.16,0.56,12.3,31.09804639272125,31.24720530144908,31.884142613155564,102.58435265709615,102.86903884266262,102.92425876067425,-42,24,-27,0
147,6,7.6,0.18,0.28,7.1,0.0409999999999999,29.0,110.0,0.99652,3.2,0.42,9.2,29.35790975868551,29.603558909213298,29.42085737623852,110.77122246296338,110.44158012245755,110.98421088561274,25,32,-26,0
148,5,6.1,0.22,0.25,12.1,0.035,54.0,135.0,0.99481,3.21,0.4,10.7,54.21911083303452,54.22037621419325,54.19460662598045,135.74960585064034,135.92635297125182,135.84137593236366,-25,-46,-33,0
149,6,11.1,0.44,0.42,2.2,0.064,14.0,19.0,0.99758,3.25,0.57,10.4,14.866260095622296,14.348333167298302,14.619933948801773,19.24665267646385,19.02891817958697,19.298188292322564,6,-34,29,1
150,6,6.2,0.3,0.42,2.2,0.036,28.0,128.0,0.9901,3.13,0.38,11.6,28.45131202956605,28.32331045336008,28.32600809648587,128.23375737360757,128.5722213215795,128.96083025261157,-50,-20,-15,0
151,6,12.2,0.34,0.5,2.4,0.066,10.0,21.0,1.0,3.12,1.18,9.2,10.827623883748382,10.659067712063175,10.81425392415578,21.452699580662927,21.7245840232745,21.499429197045824,19,43,-8,1
152,5,7.4,0.41,0.34,4.7,0.042,19.0,127.0,0.9953,3.25,0.42,10.4,19.70797228561012,19.167348843764298,19.26089380539154,127.31406109816565,127.72483718840651,127.07598157389327,-10,-8,-8,0
153,5,8.7,0.31,0.73,14.35,0.044,27.0,191.0,1.00013,2.96,0.88,8.7,27.710623316501977,27.929992491747676,27.97738244064701,191.74786289233987,191.22412378293626,191.7524807443643,47,38,-1,0
154,5,7.7,0.3,0.42,14.3,0.045,45.0,213.0,0.9991,3.18,0.63,9.2,45.94517942751742,45.21146637932402,45.39289306697009,213.6930298138553,213.21873978335438,213.74536934085302,-11,8,18,0
155,7,11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,22.45517130186154,22.19243226641173,22.31842942657858,41.13216416509874,41.11676174836753,41.62804238874522,46,-44,-40,1
156,8,3.9,0.225,0.4,4.2,0.03,29.0,118.0,0.989,3.57,0.36,12.8,29.803324736235854,29.289052753921858,29.11017891313003,118.75163338534075,118.33046898451279,118.33248493129366,43,-42,-23,0
157,6,6.3,0.26,0.42,7.1,0.045,62.0,209.0,0.99544,3.2,0.53,9.5,62.32661117907274,62.04030209960934,62.8285192927053,209.80198106949476,209.03555455619053,209.57366325876174,-8,-32,25,0
158,5,6.6,0.41,0.31,1.6,0.042,18.0,101.0,0.99195,3.13,0.41,10.5,18.978030806674685,18.271190688631656,18.097930144862687,101.30971563641904,101.10877022950315,101.24406674225737,12,-29,34,0
159,5,6.8,0.25,0.27,10.7,0.076,47.0,154.0,0.9967,3.05,0.38,9.0,47.899925365128176,47.098228176516336,47.87341408339231,154.71917276396366,154.14534676779203,154.4120280877877,-15,-44,33,0
160,4,9.9,1.005,0.46,1.4,0.046,34.0,185.0,0.9966,3.02,0.49,10.2,34.03740708474099,34.21504076141799,34.7883839928896,185.79745492138272,185.19493561092207,185.05931888984085,29,-8,10,0
161,5,7.2,0.23,0.19,13.7,0.052,47.0,197.0,0.99865,3.12,0.53,9.0,47.31470940606646,47.48661646487584,47.11753584913472,197.48277292473216,197.43713217554125,197.78902212541647,18,-26,-5,0
162,6,7.1,0.19,0.28,3.6,0.033,16.0,78.0,0.993,2.91,0.78,11.4,16.650314591583555,16.882741149696265,16.439353370359655,78.39188543290378,78.361625421703,78.57620993593355,13,-37,-22,0
163,8,6.4,0.22,0.32,7.2,0.0279999999999999,15.0,83.0,0.993,3.13,0.55,10.9,15.561896334529013,15.113998126224633,15.16468863817567,83.66043297856692,83.98030414216397,83.55466686968187,6,27,45,0
164,5,5.7,0.18,0.22,4.2,0.042,25.0,111.0,0.994,3.35,0.39,9.4,25.850634509256732,25.762426410815138,25.94637985088827,111.08808059480803,111.79713970796588,111.3448063531244,38,17,28,0
165,5,7.4,0.33,0.26,15.6,0.049,67.0,210.0,0.99907,3.06,0.68,9.5,67.239729007311,67.57749212496824,67.56457020744757,210.84325335910253,210.6598367989501,210.45852442204205,0,-30,6,0
166,6,6.2,0.15,0.49,0.9,0.033,17.0,51.0,0.9932,3.3,0.7,9.4,17.052634579526714,17.6796104170604,17.5239925707719,51.6477513026866,51.51429799354765,51.8289576670613,-43,-29,-39,0
167,6,6.6,0.23,0.2,11.4,0.044,45.0,131.0,0.99604,2.96,0.51,9.7,45.43599071010503,45.63215541242331,45.265800648385024,131.30808246158406,131.5500631318195,131.79175329615293,-6,10,28,0
168,6,6.1,0.25,0.28,10.0,0.055,56.0,131.0,0.994,3.22,0.35,10.9,56.835661216915526,56.67847739473035,56.37399252406783,131.43692431693947,131.88524907809858,131.67650495437644,14,46,-33,0
169,6,6.1,0.27,0.32,1.1,0.034,24.0,110.0,0.9898,3.36,0.4,12.5,24.949761985646468,24.324180117407934,24.533902681649217,110.09355530898877,110.73437116698216,110.76524723500934,22,-7,17,0
170,5,8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,25.376978772563234,25.362259970609642,25.58455571388337,105.8944355818262,105.86357542912401,105.44813952401638,-21,13,-47,1
171,7,7.7,0.28,0.3,2.0,0.062,18.0,34.0,0.9952,3.28,0.9,11.3,18.297305479813136,18.57054828683359,18.078582297973742,34.054627934915366,34.700387984618146,34.37948831859751,-5,-11,43,1
172,5,5.5,0.24,0.45,1.7,0.046,22.0,113.0,0.99224,3.22,0.48,10.0,22.874561357457996,22.36930558089957,22.13855016350952,113.63190675968313,113.5480691271386,113.83252100664467,-9,-40,-37,0
173,5,6.0,0.27,0.28,4.8,0.063,31.0,201.0,0.9964,3.69,0.71,10.0,31.747505304526594,31.55943431029157,31.01657606275041,201.90356396499328,201.62209099843548,201.53427362264625,0,-10,20,0
174,7,6.8,0.34,0.36,8.9,0.0289999999999999,44.0,128.0,0.99318,3.28,0.35,11.95,44.34688713580915,44.857257616144835,44.7249943071109,128.80631631718018,128.81799847524155,128.47898990084875,-40,4,-15,0
175,6,7.4,0.18,0.36,13.1,0.0559999999999999,72.0,163.0,1.0,3.42,0.35,9.1,72.72917384712783,72.9861289896029,72.77019226833526,163.72527426947653,163.2842889414156,163.10568734433,-45,39,30,0
176,7,6.6,0.16,0.29,1.8,0.05,40.0,147.0,0.9912,3.06,0.44,11.4,40.995192663339,40.031101234797084,40.715709674000905,147.24724494891362,147.21762112672624,147.88023513681614,-24,-34,11,0
177,6,7.0,0.24,0.36,4.9,0.083,10.0,133.0,0.9942,3.33,0.37,10.8,10.075487571711635,10.731699136814724,10.608794501155515,133.20912400911766,133.21625392052414,133.6681018000974,-25,-46,-3,0
178,6,8.0,0.24,0.3,17.45,0.0559999999999999,43.0,184.0,0.9997,3.05,0.5,9.2,43.93892467984272,43.53449862639849,43.08874287079021,184.79033068334925,184.7710084709875,184.3191993580579,-43,17,33,0
179,5,6.8,0.3,0.22,6.2,0.06,41.0,190.0,0.99858,3.18,0.51,9.2,41.35636503716074,41.7550527613479,41.49630656332614,190.59539192895974,190.32282463386656,190.0877571044166,40,-39,33,0
180,6,6.7,0.36,0.28,8.3,0.034,29.0,81.0,0.99151,2.96,0.39,12.5,29.930101213858904,29.736682930611448,29.310498328522808,81.55328361254124,81.08363713615769,81.0341810711746,18,5,40,0
181,6,7.8,0.22,0.26,9.0,0.047,38.0,132.0,0.997,3.25,0.53,10.2,38.65218517996094,38.600148955276964,38.60854586247032,132.58098232657034,132.0965089533814,132.13145270857444,28,-16,-21,0
182,6,7.8,0.52,0.25,1.9,0.081,14.0,38.0,0.9984,3.43,0.65,9.0,14.403138891093905,14.674642834369294,14.459196378532459,38.61187822292909,38.052017877663786,38.697350903524196,-46,7,10,1
183,6,7.6,0.43,0.4,2.7,0.0819999999999999,6.0,11.0,0.99538,3.44,0.54,12.2,6.786231823576665,6.961808460413657,6.581652856177246,11.242984670873708,11.956768827908789,11.002348636813977,-25,-19,-19,1
184,6,8.3,0.76,0.29,4.2,0.075,12.0,16.0,0.9965,3.45,0.68,11.5,12.49503484958057,12.526446351338901,12.40194871344708,16.955286914409793,16.105553667584815,16.43323404245567,-29,41,-9,1
185,5,6.9,0.28,0.37,9.1,0.037,16.0,76.0,0.9948,3.05,0.54,11.1,16.809528180106852,16.312723900681068,16.722151496576384,76.92038520520225,76.72898031469705,76.6328431731967,24,15,34,0
186,6,5.7,0.25,0.26,12.5,0.049,52.5,120.0,0.99691,3.08,0.45,9.4,53.26013365888571,52.55329657333595,53.4246785137776,120.75733255023076,120.11717007188255,120.77230990097765,24,-41,-42,0
187,6,7.7,0.715,0.01,2.1,0.064,31.0,43.0,0.99371,3.41,0.57,11.8,31.02320862477515,31.562422294857477,31.16171606539634,43.682694760007195,43.364863243617954,43.69879389805707,-2,49,40,1
188,5,4.8,0.33,0.0,6.5,0.0279999999999999,34.0,163.0,0.9937,3.35,0.61,9.9,34.742498462020976,34.74448763937632,34.22069851857736,163.98803889526047,163.38359656407283,163.37407005792164,49,1,11,0
189,6,8.1,0.545,0.18,1.9,0.08,13.0,35.0,0.9972,3.3,0.59,9.0,13.195172852619153,13.054302040875228,13.72989452204345,35.19499612470408,35.92060387848958,35.25893627778258,47,-22,46,1
190,5,6.2,0.46,0.25,4.4,0.066,62.0,207.0,0.9939,3.25,0.52,9.8,62.706138033500615,62.69546959626197,62.242647681079205,207.08265234139887,207.7547403948818,207.26218555678804,-22,-35,-33,0
191,5,9.2,0.92,0.24,2.6,0.087,12.0,93.0,0.9998,3.48,0.54,9.8,12.095508223981216,12.355140875202514,12.119688911952233,93.9158815514187,93.05194901016152,93.95323777414576,-8,19,5,1
192,6,5.1,0.29,0.28,8.3,0.026,27.0,107.0,0.99308,3.36,0.37,11.0,27.429948078100548,27.329620147469395,27.52123334076281,107.22456456969822,107.36519465285285,107.44906388447967,10,9,-10,0
193,6,7.1,0.13,0.38,1.8,0.046,14.0,114.0,0.9925,3.32,0.9,11.7,14.614556686966338,14.753700834312893,14.968487313078331,114.85562587140222,114.11865307106821,114.77997133819444,-31,-36,-14,0
194,5,7.2,0.6,0.04,2.5,0.076,18.0,88.0,0.99745,3.53,0.55,9.5,18.503175084963765,18.067716769472707,18.863045973787102,88.09995209777225,88.54158660700627,88.57628486856166,30,16,-38,1
195,6,6.3,0.2,0.3,5.9,0.034,35.0,152.0,0.99642,3.47,0.4,8.5,35.8259631256726,35.04397195591543,35.50773475187522,152.22562718409284,152.47475615313073,152.59287791786414,39,19,38,0
196,5,7.4,0.22,0.28,9.0,0.046,22.0,121.0,0.99468,3.1,0.55,10.8,22.423627400120385,22.247717627224613,22.49913092974122,121.41967899909122,121.40934275650449,121.04774315813559,43,47,23,0
197,5,6.0,0.495,0.27,5.0,0.157,17.0,129.0,0.99396,3.03,0.36,9.3,17.92594784570244,17.258486011704473,17.094120228742334,129.97200725512553,129.01176301007695,129.3612024296845,-2,-24,9,0
198,5,12.4,0.42,0.49,4.6,0.073,19.0,43.0,0.9978,3.02,0.61,9.5,19.477008795992877,19.74706562368582,19.984482910012193,43.63128609206381,43.23835778723195,43.56507899399141,-1,-42,46,1
199,6,5.6,0.18,0.31,1.5,0.038,16.0,84.0,0.9924,3.34,0.58,10.1,16.302941439065762,16.470027693404116,16.481095881362776,84.27966654497594,84.94917556636324,84.12923742794213,-18,-31,-17,0
200,6,5.6,0.185,0.49,1.1,0.03,28.0,117.0,0.9918,3.55,0.45,10.3,28.719907037198357,28.77590276451492,28.320628123119846,117.02178553045053,117.22694014382463,117.01521820584222,-39,-45,37,0
201,5,6.0,0.555,0.26,4.5,0.053,17.0,126.0,0.9943,3.24,0.46,9.1,17.71389444615914,17.019452661599825,17.758916786355037,126.07504873245718,126.63633277220686,126.53258195331689,-41,-4,-21,0
202,5,5.9,0.35,0.47,2.2,0.11,14.0,138.0,0.9932,3.09,0.5,9.1,14.970228143856401,14.409759536065357,14.617936294501252,138.34683831953825,138.992841333949,138.22036338483716,-37,47,15,0
203,7,7.5,0.52,0.16,1.9,0.085,12.0,35.0,0.9968,3.38,0.62,9.5,12.470239614759697,12.282901141603444,12.54367848903516,35.79691526791062,35.47786630408385,35.612648899173,-40,6,-42,1
204,6,6.0,0.2,0.26,1.1,0.033,38.0,67.0,0.98954,3.14,0.38,11.5,38.6146646173526,38.29016065570375,38.46973619219044,67.70806196444595,67.22599435069135,67.56585668882039,30,-5,-47,0
205,6,4.7,0.145,0.29,1.0,0.042,35.0,90.0,0.9908,3.76,0.49,11.3,35.83742318356014,35.76440765164919,35.466427744727774,90.00644868223534,90.55502677788249,90.42930026445953,1,-21,42,0
206,6,5.6,0.295,0.26,1.1,0.035,40.0,102.0,0.99154,3.47,0.56,10.6,40.83176569270816,40.71329407441969,40.79339048078705,102.31297200959136,102.75214252321531,102.38492964104675,43,45,-32,0
207,5,8.0,0.27,0.24,1.2,0.044,20.0,102.0,0.9929,3.28,0.42,10.9,20.88287159906243,20.388030473701743,20.822300946767278,102.98982108495488,102.96932254541392,102.77272873063627,15,6,-41,0
208,8,6.6,0.33,0.31,1.3,0.02,29.0,89.0,0.99035,3.26,0.44,12.4,29.381524284901715,29.549801188880792,29.833142495556494,89.65153729162418,89.29806667449965,89.00636013204809,27,5,-26,0
209,5,6.8,0.28,0.4,22.0,0.048,48.0,167.0,1.001,2.93,0.5,8.7,48.133447562758164,48.124957731383574,48.28331391991885,167.02039932163112,167.5457893490928,167.16559173977294,-26,-46,5,0
210,5,7.0,0.2,0.3,6.1,0.037,31.0,120.0,0.9939,3.24,0.51,10.8,31.83232649488412,31.5629105976221,31.04443010978465,120.66364024016195,120.35968895772793,120.6498685248838,-24,36,17,0
211,4,6.9,0.3,0.36,4.5,0.054,31.0,203.0,0.99513,3.4,0.57,10.4,31.856943802187956,31.79652653699489,31.912291772753452,203.1609157835001,203.69006220260536,203.48382177403815,45,45,-5,0
212,6,7.4,0.24,0.42,14.0,0.066,48.0,198.0,0.9979,2.89,0.42,8.9,48.34616357842325,48.11526793165352,48.54830333058989,198.23817821054035,198.22312179593962,198.28535253360053,-1,6,32,0
213,7,5.7,0.31,0.28,4.1,0.03,22.0,86.0,0.99062,3.31,0.38,11.7,22.833655951526076,22.14053873318952,22.71784805369457,86.2524224036023,86.16355143672254,86.3955254850067,34,-5,-43,0
214,5,7.0,0.39,0.21,10.7,0.098,13.0,91.0,0.99657,3.03,0.47,9.3,13.210390297862164,13.490845198131794,13.377404258443436,91.59347567237383,91.00056164829233,91.68510615157969,29,18,8,0
215,5,7.8,0.25,0.34,13.7,0.044,66.0,184.0,0.99976,3.22,0.75,8.9,66.97352339835257,66.32775155500813,66.97217136087573,184.3799583491428,184.8598970411914,184.03483389983225,20,-43,-49,0
216,5,6.0,0.26,0.15,1.2,0.053,35.0,124.0,0.99347,3.08,0.46,8.8,35.32388903299449,35.79317319730528,35.439041643785345,124.27454129361622,124.00268938883053,124.87088039817402,-23,34,25,0
217,5,6.8,0.33,0.44,7.0,0.05,29.0,155.0,0.9955,3.14,0.42,9.5,29.233141948192422,29.67367843459907,29.466487891418375,155.33960671268702,155.618602619081,155.59045844641076,32,-17,-33,0
218,6,8.8,0.61,0.19,4.0,0.094,30.0,69.0,0.99787,3.22,0.5,10.0,30.81843556805537,30.584173746319916,30.20251695489356,69.03215975151961,69.8717193350062,69.63529315729231,-39,-24,-38,1
219,5,6.5,0.41,0.64,11.8,0.065,65.0,225.0,0.9978,3.12,0.51,8.9,65.39798828519358,65.95315524927508,65.93180468592288,225.53420154855712,225.6668966372572,225.70023426584882,26,32,-36,0
220,6,6.5,0.24,0.38,1.0,0.027,31.0,90.0,0.98926,3.24,0.36,12.3,31.83220978693546,31.334305237638052,31.464987522464632,90.31910176335393,90.9204111576585,90.98458536196988,26,39,-6,0
221,5,7.5,0.19,0.49,1.8,0.055,19.0,110.0,0.9946,3.33,0.44,9.9,19.075019047120986,19.328491613930613,19.48818397913941,110.3959278362784,110.5597639970375,110.2660917916702,-1,-5,-3,0
222,5,6.1,0.16,0.27,12.6,0.064,63.0,162.0,0.9994,3.66,0.43,8.9,63.35708617162402,63.45365902041266,63.98945049249942,162.85614232320725,162.00506193157761,162.2086605204107,44,1,40,0
223,8,7.0,0.15,0.38,2.2,0.047,33.0,96.0,0.9928,3.13,0.39,10.4,33.22105514788064,33.004641713528876,33.376841736137116,96.95167371067598,96.10557369048799,96.83924146457154,-37,41,43,0
224,5,4.9,0.345,0.34,1.0,0.068,32.0,143.0,0.99138,3.24,0.4,10.1,32.76610198605288,32.69677857654076,32.31259033572738,143.2683581654751,143.19980288946022,143.464107749054,41,-49,-39,0
225,7,6.7,0.19,0.39,1.0,0.032,14.0,71.0,0.98912,3.31,0.38,13.0,14.517472809002289,14.628884372955426,14.511316336812019,71.46300843374881,71.47066093469438,71.1329665822072,24,-17,9,0
226,5,6.6,0.695,0.0,2.1,0.075,12.0,56.0,0.9968,3.49,0.67,9.2,12.561292337941099,12.949729509092268,12.417547402876194,56.77685285802403,56.42161682305533,56.94163993453321,-38,-45,47,1
227,6,6.6,0.24,0.28,6.7,0.032,26.0,91.0,0.99172,3.13,0.32,12.3,26.37841161658239,26.796073807033835,26.561346566422422,91.65600752135525,91.50042307387065,91.7743694998123,-29,17,31,0
228,5,6.2,0.64,0.09,2.5,0.081,15.0,26.0,0.99538,3.57,0.63,12.0,15.56107516665123,15.51838374950202,15.214829561128948,26.63943634746685,26.305281144911074,26.0638005208705,0,36,12,1
229,5,7.3,0.73,0.24,1.9,0.108,18.0,102.0,0.9967,3.26,0.59,9.3,18.369172647876987,18.929059707905864,18.562474543611327,102.51523025982898,102.19227944598704,102.49353860238236,-28,32,21,1
230,7,6.3,0.37,0.28,6.3,0.034,45.0,152.0,0.9921,3.29,0.46,11.6,45.75585246185321,45.67675479087809,45.36411980302926,152.7679825820122,152.94550678361657,152.74534116939716,-25,-15,-44,0
231,5,7.7,0.3,0.42,14.3,0.045,45.0,213.0,0.9991,3.18,0.63,9.2,45.859248046713816,45.37039011121191,45.27005103329991,213.51911065571227,213.47265423328375,213.5518602098767,36,49,-17,0
232,7,10.0,0.41,0.45,6.2,0.071,6.0,14.0,0.99702,3.21,0.49,11.8,6.778724004120432,6.451085486214284,6.420601245994532,14.544339459927281,14.615687406661799,14.764469929470414,-38,-7,-38,1
233,7,6.5,0.46,0.31,5.0,0.027,15.0,72.0,0.99165,3.26,0.6,11.5,15.679858045342828,15.757911632079566,15.626768765637951,72.37336753901425,72.11158118093906,72.89739722264349,3,32,-25,0
234,7,7.1,0.26,0.34,14.4,0.067,35.0,189.0,0.9986,3.07,0.53,9.1,35.741711995403215,35.52275230799854,35.27621916245307,189.4161207332259,189.5021898434045,189.16418212576667,-5,3,-9,0
235,6,8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,8.188755158285767,8.156291834180738,8.325950828432372,23.064603848719702,23.26802409379939,23.111355660239024,27,-2,-7,1
236,5,7.7,0.31,0.23,2.0,0.069,29.0,134.0,0.99382,3.11,0.62,9.8,29.921878025490237,29.628160766204974,29.81217446072202,134.99103366207854,134.65435448470822,134.3998961602246,9,31,-46,0
237,6,6.7,0.24,0.46,2.2,0.033,19.0,111.0,0.99045,3.1,0.62,11.9,19.419312872186058,19.310327530470683,19.40038525958628,111.14090298742929,111.87551020163339,111.84849034302974,10,-6,-5,0
238,6,6.5,0.26,0.31,1.3,0.034,59.0,145.0,0.98944,3.16,0.54,12.4,59.00238409307187,59.8203601235898,59.4537818185592,145.79639045630623,145.12181454329155,145.3143082664477,-9,-34,-25,0
239,8,7.3,0.39,0.37,1.1,0.043,36.0,113.0,0.991,3.39,0.48,12.7,36.44539529378632,36.36228350430772,36.942113552916325,113.42772937953782,113.75347942707062,113.001210745126,-50,-9,4,0
240,8,7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,45.60369687271105,45.69634273596603,45.46241544336777,155.90927147184118,155.9231761017967,155.39552637921804,-14,-15,19,0
241,6,7.1,0.22,0.49,1.8,0.039,8.0,18.0,0.99344,3.39,0.56,12.4,8.2768888666068,8.999032543877693,8.820628718859021,18.895707931484772,18.159311816748765,18.776220062420524,-10,-22,11,1
